id,team,name,description,sku,barcode,qr_code,category,sub_category,total_quantity,available_quantity,location,status,is_checkoutable,requires_approval,cost,specifications,notes,created_at,updated_at,unit,condition,images,maintenance,purchase_date,warranty_expiry,supplier,tags,max_checkout_duration,created_by,last_modified_by
"aade2810-f049-4fb8-b8ae-06772dfaea5d","","sticker labels","sticker labels is a general-purpose inventory item. Stored in box drawer at Lucy Stone Storage Facility.","MSA-0108","MSA-BAR-0108","MSA-QR-aade2810-f049-4fb8-b8ae-06772dfaea5d","MISC","","1","1","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""drawer""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"ab20ef79-da0f-4ec3-8bfc-625a69fad56a","","pot hooks","pot hooks is a general-purpose inventory item. Stored in box drawer at Lucy Stone Storage Facility.","MSA-0109","MSA-BAR-0109","MSA-QR-ab20ef79-da0f-4ec3-8bfc-625a69fad56a","MISC","","8","8","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""drawer""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"e136f5c5-3ece-4bd6-b529-b891da711be4","","construction paper","construction paper is a general-purpose inventory item. Stored in box drawer at Lucy Stone Storage Facility.","MSA-0110","MSA-BAR-0110","MSA-QR-e136f5c5-3ece-4bd6-b529-b891da711be4","MISC","","1","1","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""drawer""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"dde9a6ef-efe6-482a-bada-ec5962653b1f","","copy paper","copy paper is a general-purpose inventory item. Stored in box drawer at Lucy Stone Storage Facility.","MSA-0111","MSA-BAR-0111","MSA-QR-dde9a6ef-efe6-482a-bada-ec5962653b1f","MISC","","1","1","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""drawer""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"60cff037-320e-40b0-a307-aa5b5e158ee4","","streamers","streamers is a general-purpose inventory item. Stored in box drawer at Lucy Stone Storage Facility.","MSA-0112","MSA-BAR-0112","MSA-QR-60cff037-320e-40b0-a307-aa5b5e158ee4","MISC","","1","1","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""drawer""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"13e1b530-a00e-47c2-80e3-9f48560ec5f2","","scissors","scissors is a general-purpose inventory item. Stored in box drawer at Lucy Stone Storage Facility.","MSA-0113","MSA-BAR-0113","MSA-QR-13e1b530-a00e-47c2-80e3-9f48560ec5f2","MISC","","9","9","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""drawer""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"03491ae7-b331-47d4-a714-980114bbf042","","ruler","ruler is a general-purpose inventory item. Stored in box drawer at Lucy Stone Storage Facility.","MSA-0114","MSA-BAR-0114","MSA-QR-03491ae7-b331-47d4-a714-980114bbf042","MISC","","3","3","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""drawer""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"7ebf2d9c-f1b5-4d38-9e55-db4a0b5f5eb3","","3 hole puncher","3 hole puncher is a general-purpose inventory item. Stored in box drawer at Lucy Stone Storage Facility.","MSA-0115","MSA-BAR-0115","MSA-QR-7ebf2d9c-f1b5-4d38-9e55-db4a0b5f5eb3","MISC","","2","2","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""drawer""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"4884e189-992f-426e-9488-3bc6b909182f","","1 hole puncher","1 hole puncher is a general-purpose inventory item. Stored in box drawer at Lucy Stone Storage Facility.","MSA-0116","MSA-BAR-0116","MSA-QR-4884e189-992f-426e-9488-3bc6b909182f","MISC","","1","1","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""drawer""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"353d4615-e651-4aa6-88ab-a9cf52238a48","","mini stapler","mini stapler is a general-purpose inventory item. Stored in box drawer at Lucy Stone Storage Facility.","MSA-0117","MSA-BAR-0117","MSA-QR-353d4615-e651-4aa6-88ab-a9cf52238a48","MISC","","1","1","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""drawer""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"98afce6f-5e25-4aff-9cb6-55e7e7d31dda","","thank you cards","thank you cards is a general-purpose inventory item. Stored in box drawer at Lucy Stone Storage Facility.","MSA-0118","MSA-BAR-0118","MSA-QR-98afce6f-5e25-4aff-9cb6-55e7e7d31dda","MISC","","1","1","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""drawer""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"a87a2c9c-a1b0-4027-82d7-37f2276ce1c2","","elmers liquid glue","elmers liquid glue is a general-purpose inventory item. Stored in box drawer at Lucy Stone Storage Facility.","MSA-0119","MSA-BAR-0119","MSA-QR-a87a2c9c-a1b0-4027-82d7-37f2276ce1c2","MISC","","1","1","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""drawer""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"94ee0201-11f0-4726-b45a-0bc40170b0e0","","assorted beads","assorted beads is a general-purpose inventory item. Stored in box craft drawer at Lucy Stone Storage Facility.","MSA-0120","MSA-BAR-0120","MSA-QR-94ee0201-11f0-4726-b45a-0bc40170b0e0","MISC","","1","1","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""craft drawer""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"2d2b0967-3161-4097-80a6-08e0892090c6","","coaster tiles","coaster tiles is a general-purpose inventory item. Stored in box craft drawer at Lucy Stone Storage Facility.","MSA-0121","MSA-BAR-0121","MSA-QR-2d2b0967-3161-4097-80a6-08e0892090c6","MISC","","1","1","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""craft drawer""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"c0cdc595-3e83-4154-ad72-0da2228bd2fd","","thumb tacks","thumb tacks is a general-purpose inventory item. Stored in box craft drawer at Lucy Stone Storage Facility.","MSA-0122","MSA-BAR-0122","MSA-QR-c0cdc595-3e83-4154-ad72-0da2228bd2fd","MISC","","1","1","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""craft drawer""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"4eb1dd08-899a-4dc9-ab5c-676c14fb3bba","","jewelry pliers","jewelry pliers is a general-purpose inventory item. Stored in box craft drawer at Lucy Stone Storage Facility.","MSA-0123","MSA-BAR-0123","MSA-QR-4eb1dd08-899a-4dc9-ab5c-676c14fb3bba","MISC","","1","1","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""craft drawer""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"547498c5-ffa1-466b-961b-930cfe20d66c","","mosaic tiles","mosaic tiles is a general-purpose inventory item. Stored in box craft drawer at Lucy Stone Storage Facility.","MSA-0124","MSA-BAR-0124","MSA-QR-547498c5-ffa1-466b-961b-930cfe20d66c","MISC","","1","1","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""craft drawer""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"859b4647-2ca7-4705-a623-153c3b28d890","","string","string is a general-purpose inventory item. Stored in box drawer at Lucy Stone Storage Facility.","MSA-0125","MSA-BAR-0125","MSA-QR-859b4647-2ca7-4705-a623-153c3b28d890","MISC","","1","1","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""drawer""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"19725d0b-2c4c-4990-a724-bc74daa0d0b6","","circle mirrors","circle mirrors is a general-purpose inventory item. Stored at Lucy Stone Storage Facility.","MSA-0126","MSA-BAR-0126","MSA-QR-19725d0b-2c4c-4990-a724-bc74daa0d0b6","MISC","","17","17","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"b076fba0-e40f-4c39-88dc-2f150721caf9","","planet banner","planet banner is a general-purpose inventory item. Stored in box 4 at Lucy Stone Storage Facility.","MSA-0127","MSA-BAR-0127","MSA-QR-b076fba0-e40f-4c39-88dc-2f150721caf9","MISC","","1","1","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""4""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"156a7b64-91d7-4df8-8e80-7a91bca5d8a3","","assorted stickers","assorted stickers is a general-purpose inventory item. Stored in box drawer at Lucy Stone Storage Facility.","MSA-0128","MSA-BAR-0128","MSA-QR-156a7b64-91d7-4df8-8e80-7a91bca5d8a3","MISC","","1","1","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""drawer""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"6b894936-6b7e-44f5-bf7e-a70580aac64d","","tatreez supplies","tatreez supplies is a general-purpose inventory item. Stored in box string drawer at Lucy Stone Storage Facility.","MSA-0129","MSA-BAR-0129","MSA-QR-6b894936-6b7e-44f5-bf7e-a70580aac64d","MISC","","1","1","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""string drawer""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"3bcc0312-bd71-4d42-a0c0-44df942a66b3","","ribbon","ribbon is a general-purpose inventory item. Stored in box string drawer at Lucy Stone Storage Facility.","MSA-0130","MSA-BAR-0130","MSA-QR-3bcc0312-bd71-4d42-a0c0-44df942a66b3","MISC","","1","1","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""string drawer""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"057adbf9-9618-46ab-9022-1eda3bb29e25","","fishing wire/clear string","fishing wire/clear string is a general-purpose inventory item. Stored in box string drawer at Lucy Stone Storage Facility.","MSA-0131","MSA-BAR-0131","MSA-QR-057adbf9-9618-46ab-9022-1eda3bb29e25","MISC","","1","1","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""string drawer""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"ce5f19d5-d9cc-464e-87c0-eddd97b6a616","","infltable island palm trees","infltable island palm trees is a general-purpose inventory item. Stored in box luau box at Lucy Stone Storage Facility.","MSA-0132","MSA-BAR-0132","MSA-QR-ce5f19d5-d9cc-464e-87c0-eddd97b6a616","MISC","","6","6","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""luau box""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"9f4a644a-28c2-48ac-9bea-2c70b56685ac","","lei's","lei's is a general-purpose inventory item. Stored in box luau box at Lucy Stone Storage Facility.","MSA-0133","MSA-BAR-0133","MSA-QR-9f4a644a-28c2-48ac-9bea-2c70b56685ac","MISC","","6","6","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""luau box""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"80086558-cf1e-4ade-ae09-bcf479b77c55","","team sunglasses","team sunglasses is a general-purpose inventory item. Stored in box 4 at Lucy Stone Storage Facility.","MSA-0134","MSA-BAR-0134","MSA-QR-80086558-cf1e-4ade-ae09-bcf479b77c55","MISC","","1","1","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""4""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"0db97911-a085-42cc-b925-464e01a6be68","","lint rollers","lint rollers is a general-purpose inventory item. Stored in box drawer at Lucy Stone Storage Facility.","MSA-0135","MSA-BAR-0135","MSA-QR-0db97911-a085-42cc-b925-464e01a6be68","MISC","","3","3","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""drawer""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"49004ba5-dbff-427d-89d3-adc5c182c53d","","envelopes","envelopes is a general-purpose inventory item. Stored in box drawer at Lucy Stone Storage Facility.","MSA-0136","MSA-BAR-0136","MSA-QR-49004ba5-dbff-427d-89d3-adc5c182c53d","MISC","","1","1","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""drawer""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"a5e817c5-a296-405f-a9dd-d6c3fe929dee","","Tazkiyah Sign","Tazkiyah Sign is a general-purpose inventory item. Stored in box 4 at Lucy Stone Storage Facility.","MSA-0137","MSA-BAR-0137","MSA-QR-a5e817c5-a296-405f-a9dd-d6c3fe929dee","MISC","","1","1","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""4""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"87039b15-e15f-4bdd-ac8f-71ca553d66dc","","Backdrop","Backdrop is a general-purpose inventory item. Stored in box Black Bag at Lucy Stone Storage Facility.","MSA-0138","MSA-BAR-0138","MSA-QR-87039b15-e15f-4bdd-ac8f-71ca553d66dc","MISC","","1","1","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""Black Bag""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"2f20d824-06de-40c7-aaa0-8d45857bcd0b","","Wicker Runner","Wicker Runner is a general-purpose inventory item. Stored in box 5 at Lucy Stone Storage Facility.","MSA-0139","MSA-BAR-0139","MSA-QR-2f20d824-06de-40c7-aaa0-8d45857bcd0b","MISC","","1","1","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""5""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"a55b4667-05ed-428a-aec7-294679f623ef","","Knives","Knives is a general-purpose inventory item. Stored in box 2 at Lucy Stone Storage Facility.","MSA-0140","MSA-BAR-0140","MSA-QR-a55b4667-05ed-428a-aec7-294679f623ef","MISC","","1","1","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""2""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"dfbcbedd-3c45-48a0-bf4f-3e997f071aa6","","Blue Backdrop Panels","Blue Backdrop Panels is a general-purpose inventory item. Stored in box 7 at Lucy Stone Storage Facility.","MSA-0141","MSA-BAR-0141","MSA-QR-dfbcbedd-3c45-48a0-bf4f-3e997f071aa6","MISC","","1","1","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""7""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"380db0dd-da59-40d2-be93-adb0d6f447c2","","Parchment Paper","Parchment Paper is a general-purpose inventory item. Stored in box 4 at Lucy Stone Storage Facility.","MSA-0142","MSA-BAR-0142","MSA-QR-380db0dd-da59-40d2-be93-adb0d6f447c2","MISC","","1","1","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""4""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"53e2678a-8a9d-497c-906f-0b5496739661","","Serving Spoons","Serving Spoons is a general-purpose inventory item. Stored in box 2 at Lucy Stone Storage Facility.","MSA-0143","MSA-BAR-0143","MSA-QR-53e2678a-8a9d-497c-906f-0b5496739661","MISC","","1","1","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""2""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""
"a106fc80-a309-4b9e-9a8f-3e7e4631a298","","Screwdriver","Screwdriver is a general-purpose inventory item. Stored in box Drawer at Lucy Stone Storage Facility.","MSA-0144","MSA-BAR-0144","MSA-QR-a106fc80-a309-4b9e-9a8f-3e7e4631a298","MISC","","1","1","{""building"":""Lucy Stone Storage Facility"",""room"":""Lucy Stone Storage Facility"",""shelf"":""Lucy Stone Storage Facility"",""bin"":""Drawer""}","active","true","false","{""purchasePrice"":0,""currentValue"":0,""currency"":""USD""}","{}","","2025-11-14T21:59:49.095Z","2025-11-14T21:59:49.095Z","piece","good","[]","{}","","","{}","[]","7","",""